pair_index,mol_a_idx,mol_b_idx,input_line_a,input_line_b,input_smiles_a,input_smiles_b,smiles_a,smiles_b,atoms_a,bonds_a,atoms_b,bonds_b,nvmolkit_time_ms,rdkit_time_ms,nvmolkit_atoms,nvmolkit_bonds,rdkit_atoms,rdkit_bonds,rdkit_completed,nvmolkit_canceled,nvmolkit_overflowed,nvmolkit_used_gpu,nvmolkit_used_fallback,a_atoms,a_bonds,a_rotatable_bonds,a_hetero_atoms,a_carbon_atoms,a_carbon_fraction,a_hetero_fraction,a_longest_acyclic_carbon_chain,a_logp,a_tpsa,a_rings,a_aromatic_rings,a_aliphatic_rings,a_ring_atoms,a_ring_bonds,a_largest_ring,a_fused_ring_atoms,b_atoms,b_bonds,b_rotatable_bonds,b_hetero_atoms,b_carbon_atoms,b_carbon_fraction,b_hetero_fraction,b_longest_acyclic_carbon_chain,b_logp,b_tpsa,b_rings,b_aromatic_rings,b_aliphatic_rings,b_ring_atoms,b_ring_bonds,b_largest_ring,b_fused_ring_atoms,pair_min_atoms,pair_max_atoms,pair_avg_atoms,pair_absdiff_atoms,pair_min_bonds,pair_max_bonds,pair_avg_bonds,pair_absdiff_bonds,pair_min_rotatable_bonds,pair_max_rotatable_bonds,pair_avg_rotatable_bonds,pair_absdiff_rotatable_bonds,pair_min_hetero_atoms,pair_max_hetero_atoms,pair_avg_hetero_atoms,pair_absdiff_hetero_atoms,pair_min_carbon_atoms,pair_max_carbon_atoms,pair_avg_carbon_atoms,pair_absdiff_carbon_atoms,pair_min_carbon_fraction,pair_max_carbon_fraction,pair_avg_carbon_fraction,pair_absdiff_carbon_fraction,pair_min_hetero_fraction,pair_max_hetero_fraction,pair_avg_hetero_fraction,pair_absdiff_hetero_fraction,pair_min_longest_acyclic_carbon_chain,pair_max_longest_acyclic_carbon_chain,pair_avg_longest_acyclic_carbon_chain,pair_absdiff_longest_acyclic_carbon_chain,pair_min_logp,pair_max_logp,pair_avg_logp,pair_absdiff_logp,pair_min_tpsa,pair_max_tpsa,pair_avg_tpsa,pair_absdiff_tpsa,pair_min_rings,pair_max_rings,pair_avg_rings,pair_absdiff_rings,pair_min_aromatic_rings,pair_max_aromatic_rings,pair_avg_aromatic_rings,pair_absdiff_aromatic_rings,pair_min_aliphatic_rings,pair_max_aliphatic_rings,pair_avg_aliphatic_rings,pair_absdiff_aliphatic_rings,pair_min_ring_atoms,pair_max_ring_atoms,pair_avg_ring_atoms,pair_absdiff_ring_atoms,pair_min_ring_bonds,pair_max_ring_bonds,pair_avg_ring_bonds,pair_absdiff_ring_bonds,pair_min_largest_ring,pair_max_largest_ring,pair_avg_largest_ring,pair_absdiff_largest_ring,pair_min_fused_ring_atoms,pair_max_fused_ring_atoms,pair_avg_fused_ring_atoms,pair_absdiff_fused_ring_atoms,log_nvmolkit_time_ms,log_rdkit_time_ms,time_ratio_nv_over_rdkit,log_time_ratio_nv_over_rdkit,mcs_atoms,mcs_bonds,mcs_atom_fraction_small,mcs_bond_fraction_small
15,558,429,2672686,2046013,O=C1CC(C(=O)NC/C=C\CNC(=O)[C@H]2C[C@@H]2C2CCCO2)=NN1,O=C(C1=CC=NC2=NC=NN12)N1CCC(COCC(F)(F)F)CC1,O=C1CC(C(=O)NC/C=C\CNC(=O)[C@H]2C[C@@H]2C2CCCO2)=NN1,O=C(c1ccnc2ncnn12)N1CCC(COCC(F)(F)F)CC1,24,26,24,26,14.479816,0.744406,11,10,11,10,1,0,0,1,0,24.0,26.0,7.0,8.0,16.0,0.6666666666666666,0.3333333333333333,2.0,-0.5339999999999987,108.89000000000001,3.0,0.0,3.0,13.0,13.0,5.0,0.0,24.0,26.0,4.0,10.0,14.0,0.5833333333333334,0.4166666666666667,2.0,1.5554000000000001,72.62,3.0,2.0,1.0,15.0,16.0,6.0,2.0,24.0,24.0,24.0,0.0,26.0,26.0,26.0,0.0,4.0,7.0,5.5,3.0,8.0,10.0,9.0,2.0,14.0,16.0,15.0,2.0,0.5833333333333334,0.6666666666666666,0.625,0.08333333333333326,0.3333333333333333,0.4166666666666667,0.375,0.08333333333333337,2.0,2.0,2.0,0.0,-0.5339999999999987,1.5554000000000001,0.5107000000000007,2.0893999999999986,72.62,108.89000000000001,90.75500000000001,36.27000000000001,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,13.0,15.0,14.0,2.0,13.0,16.0,14.5,3.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,1.1607630431669023,-0.12819013506250918,19.451503614962803,1.2889531782294115,11,10,0.4583333333333333,0.38461538461538464
16,225,459,9996204,8067682,CCOC(=O)C1=C(C2=CN=CO2)N(C2=CC(C)=CC(C)=C2)C(=S)NC1C1=CC(C2CC2)=NO1,CCSC(C(=O)N1CC2(CCCC2)C1C(=O)NCC1=NC(CO)=CC=C1)C(C)C,CCOC(=O)C1=C(c2cnco2)N(c2cc(C)cc(C)c2)C(=S)NC1c1cc(C2CC2)no1,CCSC(C(=O)N1CC2(CCCC2)C1C(=O)NCc1cccc(CO)n1)C(C)C,33,37,29,31,79.522125,3.747997,12,11,12,11,1,0,0,1,0,33.0,37.0,6.0,9.0,24.0,0.7272727272727273,0.2727272727272727,2.0,4.567040000000004,93.63,5.0,3.0,2.0,25.0,25.0,6.0,0.0,29.0,31.0,8.0,7.0,22.0,0.7586206896551724,0.2413793103448276,4.0,2.7390000000000008,82.53,3.0,1.0,2.0,14.0,15.0,6.0,1.0,29.0,33.0,31.0,4.0,31.0,37.0,34.0,6.0,6.0,8.0,7.0,2.0,7.0,9.0,8.0,2.0,22.0,24.0,23.0,2.0,0.7272727272727273,0.7586206896551724,0.7429467084639498,0.03134796238244508,0.2413793103448276,0.2727272727272727,0.25705329153605017,0.03134796238244511,2.0,4.0,3.0,2.0,2.7390000000000008,4.567040000000004,3.6530200000000024,1.8280400000000032,82.53,93.63,88.08,11.099999999999994,3.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,14.0,25.0,19.5,11.0,15.0,25.0,20.0,10.0,6.0,6.0,6.0,0.0,0.0,1.0,0.5,1.0,1.9004879768148522,0.5737992345946181,21.217232831296293,1.326688742220234,12,11,0.41379310344827586,0.3548387096774194
17,603,284,2234872,8276759,CC1=CC(CN(C)C(=O)NC2=CN(C(C)(C)C)N=C2C(N)=O)=NO1,CCCC1=CC=C(C(=O)N2CC[C@H](CO)[C@@H](NC(=O)C3C[C@H]4CC[C@H]4C3)C2)C=C1,Cc1cc(CN(C)C(=O)Nc2cn(C(C)(C)C)nc2C(N)=O)no1,CCCc1ccc(C(=O)N2CC[C@H](CO)[C@@H](NC(=O)C3C[C@H]4CC[C@H]4C3)C2)cc1,24,25,29,32,22.497736,1.084575,10,9,10,9,1,0,0,1,0,24.0,25.0,4.0,9.0,15.0,0.625,0.375,3.0,1.6973199999999997,119.28,2.0,2.0,0.0,10.0,10.0,5.0,0.0,29.0,32.0,6.0,5.0,24.0,0.8275862068965517,0.1724137931034483,3.0,3.0145000000000017,69.64000000000001,4.0,1.0,3.0,19.0,20.0,6.0,2.0,24.0,29.0,26.5,5.0,25.0,32.0,28.5,7.0,4.0,6.0,5.0,2.0,5.0,9.0,7.0,4.0,15.0,24.0,19.5,9.0,0.625,0.8275862068965517,0.7262931034482758,0.2025862068965517,0.1724137931034483,0.375,0.27370689655172414,0.2025862068965517,3.0,3.0,3.0,0.0,1.6973199999999997,3.0145000000000017,2.3559100000000006,1.317180000000002,69.64000000000001,119.28,94.46000000000001,49.639999999999986,2.0,4.0,3.0,2.0,1.0,2.0,1.5,1.0,0.0,3.0,1.5,3.0,10.0,19.0,14.5,9.0,10.0,20.0,15.0,10.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,1.3521388162367678,0.03525958950826861,20.743365834543482,1.3168792267284992,10,9,0.4166666666666667,0.36
18,828,890,5398052,302330,COC1=CC(CCNC(=O)N(CC2=CC=CS2)C2CCOC2)=CC(F)=C1F,NC1=CN=C(Br)C=C1CN1CCC(C(O)CO)CC1,COc1cc(CCNC(=O)N(Cc2cccs2)C2CCOC2)cc(F)c1F,Nc1cnc(Br)cc1CN1CCC(C(O)CO)CC1,27,29,19,20,18.450212,1.385551,10,9,10,9,1,0,0,1,0,27.0,29.0,7.0,8.0,19.0,0.7037037037037037,0.2962962962962963,2.0,3.5781000000000027,50.8,3.0,2.0,1.0,16.0,16.0,6.0,0.0,19.0,20.0,4.0,6.0,13.0,0.6842105263157895,0.3157894736842105,2.0,0.9915,82.61,2.0,1.0,1.0,12.0,12.0,6.0,0.0,19.0,27.0,23.0,8.0,20.0,29.0,24.5,9.0,4.0,7.0,5.5,3.0,6.0,8.0,7.0,2.0,13.0,19.0,16.0,6.0,0.6842105263157895,0.7037037037037037,0.6939571150097466,0.01949317738791423,0.2962962962962963,0.3157894736842105,0.3060428849902534,0.01949317738791423,2.0,2.0,2.0,0.0,0.9915,3.5781000000000027,2.2848000000000015,2.5866000000000025,50.8,82.61,66.705,31.810000000000002,2.0,3.0,2.5,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,0.0,12.0,16.0,14.0,4.0,12.0,16.0,14.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.2660013607336265,0.14162251612397872,13.31615508920278,1.1243788446096479,10,9,0.5263157894736842,0.45
19,6,777,9819790,2724797,CC1=CC=C(C(C)C)C(C(=O)NC[C@H]2CC[C@H](CN3C=C(CN4C=CN=C4)N=N3)CC2)=C1,CCCCC1=CC(NCC[C@H](C)NC(=O)[C@H]2CCC[C@@H]2O)=NC=N1,Cc1ccc(C(C)C)c(C(=O)NC[C@H]2CC[C@H](Cn3cc(Cn4ccnc4)nn3)CC2)c1,CCCCc1cc(NCC[C@H](C)NC(=O)[C@H]2CCC[C@@H]2O)ncn1,32,35,24,25,39.192001,1.467959,14,13,14,13,1,0,0,1,0,32.0,35.0,8.0,7.0,25.0,0.78125,0.21875,3.0,4.191120000000003,77.63000000000001,4.0,3.0,1.0,22.0,22.0,6.0,0.0,24.0,25.0,9.0,6.0,18.0,0.75,0.25,4.0,2.2869,87.14,2.0,1.0,1.0,11.0,11.0,6.0,0.0,24.0,32.0,28.0,8.0,25.0,35.0,30.0,10.0,8.0,9.0,8.5,1.0,6.0,7.0,6.5,1.0,18.0,25.0,21.5,7.0,0.75,0.78125,0.765625,0.03125,0.21875,0.25,0.234375,0.03125,3.0,4.0,3.5,1.0,2.2869,4.191120000000003,3.2390100000000017,1.9042200000000031,77.63000000000001,87.14,82.385,9.509999999999991,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,11.0,22.0,16.5,11.0,11.0,22.0,16.5,11.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5931974375294764,0.16671392593262874,26.698294025923065,1.4264835115968477,14,13,0.5833333333333334,0.52
20,825,163,6852006,3471882,CC1=NOC(CC(=O)N2CC(OCCC(=O)NCC3=CC=C(F)N=C3C)C2)=C1,CCC1(C(=O)NCC(O)C(=O)OC)CCN(C(=O)[C@H](C)C2CC2)CC1,Cc1cc(CC(=O)N2CC(OCCC(=O)NCc3ccc(F)nc3C)C2)on1,CCC1(C(=O)NCC(O)C(=O)OC)CCN(C(=O)[C@H](C)C2CC2)CC1,28,30,25,26,33.252369,1.934183,12,11,12,11,1,0,0,1,0,28.0,30.0,8.0,9.0,19.0,0.6785714285714286,0.32142857142857145,3.0,1.3019399999999994,97.56,3.0,2.0,1.0,15.0,15.0,6.0,0.0,25.0,26.0,7.0,7.0,18.0,0.72,0.28,3.0,0.7014000000000002,95.94,2.0,0.0,2.0,9.0,9.0,6.0,0.0,25.0,28.0,26.5,3.0,26.0,30.0,28.0,4.0,7.0,8.0,7.5,1.0,7.0,9.0,8.0,2.0,18.0,19.0,18.5,1.0,0.6785714285714286,0.72,0.6992857142857143,0.04142857142857137,0.28,0.32142857142857145,0.3007142857142857,0.041428571428571426,3.0,3.0,3.0,0.0,0.7014000000000002,1.3019399999999994,1.0016699999999998,0.6005399999999992,95.94,97.56,96.75,1.6200000000000045,2.0,3.0,2.5,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.5,1.0,9.0,15.0,12.0,6.0,9.0,15.0,12.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.521822591202365,0.2864975618515951,17.191945643199222,1.2353250293507698,12,11,0.48,0.4230769230769231
21,714,432,7488944,4727751,CCC(C)C1=NC=CC(NC[C@H]2CCC[C@@H](NC(=O)CN3N=CC=C3C)C2)=N1,CN(C[C@@H]1C[C@H](F)CN1C(=O)[C@H]1CCCN1C)C(=O)CCCC(F)(F)F,CCC(C)c1nccc(NC[C@H]2CCC[C@@H](NC(=O)Cn3nccc3C)C2)n1,CN(C[C@@H]1C[C@H](F)CN1C(=O)[C@H]1CCCN1C)C(=O)CCCC(F)(F)F,28,30,26,27,21.604168,1.271729,13,12,13,12,1,0,0,1,0,28.0,30.0,8.0,7.0,21.0,0.75,0.25,4.0,3.2821200000000017,84.73,3.0,2.0,1.0,17.0,17.0,6.0,0.0,26.0,27.0,6.0,9.0,17.0,0.6538461538461539,0.34615384615384615,5.0,2.2105999999999995,43.86,2.0,0.0,2.0,10.0,10.0,5.0,0.0,26.0,28.0,27.0,2.0,27.0,30.0,28.5,3.0,6.0,8.0,7.0,2.0,7.0,9.0,8.0,2.0,17.0,21.0,19.0,4.0,0.6538461538461539,0.75,0.7019230769230769,0.09615384615384615,0.25,0.34615384615384615,0.2980769230769231,0.09615384615384615,4.0,5.0,4.5,1.0,2.2105999999999995,3.2821200000000017,2.7463600000000006,1.0715200000000022,43.86,84.73,64.295,40.870000000000005,2.0,3.0,2.5,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.5,1.0,10.0,17.0,13.5,7.0,10.0,17.0,13.5,7.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,1.334537545816584,0.10439457487864681,16.98802810976238,1.2301429709379372,13,12,0.5,0.4444444444444444
22,348,284,2791183,8276759,CCC1=CC=C(CN(CC(Cl)(Cl)Cl)C(=O)CNC(=O)CC(C)C)O1,CCCC1=CC=C(C(=O)N2CC[C@H](CO)[C@@H](NC(=O)C3C[C@H]4CC[C@H]4C3)C2)C=C1,CCc1ccc(CN(CC(Cl)(Cl)Cl)C(=O)CNC(=O)CC(C)C)o1,CCCc1ccc(C(=O)N2CC[C@H](CO)[C@@H](NC(=O)C3C[C@H]4CC[C@H]4C3)C2)cc1,24,24,29,32,20.140465,0.615859,18,17,18,17,1,0,0,1,0,24.0,24.0,8.0,8.0,16.0,0.6666666666666666,0.3333333333333333,4.0,3.7031000000000027,62.550000000000004,1.0,1.0,0.0,5.0,5.0,5.0,0.0,29.0,32.0,6.0,5.0,24.0,0.8275862068965517,0.1724137931034483,3.0,3.0145000000000017,69.64000000000001,4.0,1.0,3.0,19.0,20.0,6.0,2.0,24.0,29.0,26.5,5.0,24.0,32.0,28.0,8.0,6.0,8.0,7.0,2.0,5.0,8.0,6.5,3.0,16.0,24.0,20.0,8.0,0.6666666666666666,0.8275862068965517,0.7471264367816092,0.16091954022988508,0.1724137931034483,0.3333333333333333,0.25287356321839083,0.16091954022988503,3.0,4.0,3.5,1.0,3.0145000000000017,3.7031000000000027,3.3588000000000022,0.688600000000001,62.550000000000004,69.64000000000001,66.09500000000001,7.0900000000000105,1.0,4.0,2.5,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.5,3.0,5.0,19.0,12.0,14.0,5.0,20.0,12.5,15.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,1.3040694932584536,-0.21051870752925014,32.70304566467324,1.5145882007877036,18,17,0.75,0.7083333333333334
23,159,220,9521402,402122,C[C@H](CNC(=O)C1=CC=CC=C1OCC1=CN(C2=CC=C(Cl)C=C2)N=N1)OC(C)(C)C,CC(C(=O)NCC(C)(C)C1=NOC=N1)N1CCCC1=O,C[C@H](CNC(=O)c1ccccc1OCc1cn(-c2ccc(Cl)cc2)nn1)OC(C)(C)C,CC(C(=O)NCC(C)(C)c1ncon1)N1CCCC1=O,31,33,20,21,14.825869,0.987337,8,7,8,7,1,0,0,1,0,31.0,33.0,8.0,8.0,23.0,0.7419354838709677,0.25806451612903225,3.0,4.433100000000004,78.27,3.0,3.0,0.0,17.0,17.0,6.0,0.0,20.0,21.0,5.0,7.0,13.0,0.65,0.35,3.0,0.4742999999999997,88.33000000000001,2.0,1.0,1.0,10.0,10.0,5.0,0.0,20.0,31.0,25.5,11.0,21.0,33.0,27.0,12.0,5.0,8.0,6.5,3.0,7.0,8.0,7.5,1.0,13.0,23.0,18.0,10.0,0.65,0.7419354838709677,0.6959677419354839,0.09193548387096773,0.25806451612903225,0.35,0.3040322580645161,0.09193548387096773,3.0,3.0,3.0,0.0,0.4742999999999997,4.433100000000004,2.4537000000000018,3.9588000000000045,78.27,88.33000000000001,83.30000000000001,10.060000000000016,2.0,3.0,2.5,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.5,1.0,10.0,17.0,13.5,7.0,10.0,17.0,13.5,7.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,1.1710201584170141,-0.0055345876950297,15.01601682100438,1.176554746112044,8,7,0.4,0.3333333333333333
24,980,781,5308922,9990567,O=C(CCN1N=NC2=CC=CC=C2C1=O)N1CCC2(CCCCCC2)CC1,COC(=O)C1=CC=C(NC(=O)C2CCN(C(=O)C3=CC=C(F)C=C3F)CC2)C2=CC=NC=C12,O=C(CCn1nnc2ccccc2c1=O)N1CCC2(CCCCCC2)CC1,COC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccc(F)cc3F)CC2)c2ccncc12,27,30,33,36,138.811401,5.010881,13,12,13,12,1,0,0,1,0,27.0,30.0,3.0,6.0,21.0,0.7777777777777778,0.2222222222222222,3.0,3.1446000000000014,68.08999999999999,4.0,2.0,2.0,22.0,24.0,7.0,3.0,33.0,36.0,4.0,9.0,24.0,0.7272727272727273,0.2727272727272727,1.0,3.7905000000000024,88.60000000000001,4.0,3.0,1.0,22.0,23.0,6.0,2.0,27.0,33.0,30.0,6.0,30.0,36.0,33.0,6.0,3.0,4.0,3.5,1.0,6.0,9.0,7.5,3.0,21.0,24.0,22.5,3.0,0.7272727272727273,0.7777777777777778,0.7525252525252526,0.0505050505050505,0.2222222222222222,0.2727272727272727,0.24747474747474746,0.0505050505050505,1.0,3.0,2.0,2.0,3.1446000000000014,3.7905000000000024,3.467550000000002,0.645900000000001,68.08999999999999,88.60000000000001,78.345,20.51000000000002,4.0,4.0,4.0,0.0,2.0,3.0,2.5,1.0,1.0,2.0,1.5,1.0,22.0,22.0,22.0,0.0,23.0,24.0,23.5,1.0,6.0,7.0,6.5,1.0,2.0,3.0,2.5,1.0,2.1424251375024546,0.6999140891010857,27.701995118223717,1.4425110484013688,13,12,0.48148148148148145,0.4
25,344,104,9516268,6937058,N#CC[C@@H](O)CN1C=C(C2=CC=CC(OCC(=O)NC3CCC4=NC=CN4C3)=C2)N=N1,CC1=CN=C(O)C(NC(=O)C2CCN(C(=O)C(F)C3(O)CCCC3)CCO2)=C1,N#CC[C@@H](O)Cn1cc(-c2cccc(OCC(=O)NC3CCc4nccn4C3)c2)nn1,Cc1cnc(O)c(NC(=O)C2CCN(C(=O)C(F)C3(O)CCCC3)CCO2)c1,31,34,28,30,104.49173,5.240149,14,13,14,13,1,0,0,1,0,31.0,34.0,8.0,10.0,21.0,0.6774193548387096,0.3225806451612903,4.0,0.9261799999999996,130.88,4.0,3.0,1.0,20.0,21.0,6.0,2.0,28.0,30.0,4.0,9.0,19.0,0.6785714285714286,0.32142857142857145,2.0,1.2948199999999994,111.99000000000001,3.0,1.0,2.0,18.0,18.0,7.0,0.0,28.0,31.0,29.5,3.0,30.0,34.0,32.0,4.0,4.0,8.0,6.0,4.0,9.0,10.0,9.5,1.0,19.0,21.0,20.0,2.0,0.6774193548387096,0.6785714285714286,0.6779953917050692,0.0011520737327189723,0.32142857142857145,0.3225806451612903,0.3220046082949309,0.0011520737327188613,2.0,4.0,3.0,2.0,0.9261799999999996,1.2948199999999994,1.1104999999999996,0.36863999999999986,111.99000000000001,130.88,121.435,18.889999999999986,3.0,4.0,3.5,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.5,1.0,18.0,20.0,19.0,2.0,18.0,21.0,19.5,3.0,6.0,7.0,6.5,1.0,0.0,2.0,1.0,2.0,2.019081919561993,0.7193436360214756,19.940602834003386,1.2997382835405176,14,13,0.5,0.43333333333333335
26,94,389,4847972,7130093,CS(=O)CCC(=O)N1CCC[C@@H]1CN1C=C(C2=CC=CC(F)=C2N)N=N1,CCCC1=CN=NC(C(=O)N[C@H]2COC[C@H]2N2C=C(CC(OC)OC)N=N2)=C1,CS(=O)CCC(=O)N1CCC[C@@H]1Cn1cc(-c2cccc(F)c2N)nn1,CCCc1cnnc(C(=O)N[C@H]2COC[C@H]2n2cc(CC(OC)OC)nn2)c1,26,28,28,30,240.295486,10.717552,17,16,17,16,1,0,0,1,0,26.0,28.0,6.0,9.0,17.0,0.6538461538461539,0.34615384615384615,3.0,1.4259999999999997,94.11,3.0,2.0,1.0,16.0,16.0,6.0,0.0,28.0,30.0,9.0,10.0,18.0,0.6428571428571429,0.35714285714285715,3.0,0.5519000000000007,113.28,3.0,2.0,1.0,16.0,16.0,6.0,0.0,26.0,28.0,27.0,2.0,28.0,30.0,29.0,2.0,6.0,9.0,7.5,3.0,9.0,10.0,9.5,1.0,17.0,18.0,17.5,1.0,0.6428571428571429,0.6538461538461539,0.6483516483516484,0.01098901098901095,0.34615384615384615,0.35714285714285715,0.3516483516483516,0.010989010989011005,3.0,3.0,3.0,0.0,0.5519000000000007,1.4259999999999997,0.9889500000000002,0.874099999999999,94.11,113.28,103.695,19.17,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.3807456125695907,1.0300955993213008,22.420743654894327,1.35065001324829,17,16,0.6538461538461539,0.5714285714285714
27,99,367,2993846,9447173,CCN1CCN(C2=CC=C(CNS(=O)(=O)CC(C)(C)CF)C=N2)CC1,CN(CC1(O)CCN(C(=O)C2=CC=C([N+](=O)[O-])N2C)CC1)C(=O)[C@H](O)C1=CC=CC=C1,CCN1CCN(c2ccc(CNS(=O)(=O)CC(C)(C)CF)cn2)CC1,CN(CC1(O)CCN(C(=O)c2ccc([N+](=O)[O-])n2C)CC1)C(=O)[C@H](O)c1ccccc1,25,26,31,33,81.177406,3.865183,12,11,12,11,1,0,0,1,0,25.0,26.0,8.0,8.0,17.0,0.68,0.32,3.0,1.6385999999999998,65.53999999999999,2.0,1.0,1.0,12.0,12.0,6.0,0.0,31.0,33.0,6.0,10.0,21.0,0.6774193548387096,0.3225806451612903,2.0,1.0923999999999994,129.14999999999998,3.0,2.0,1.0,17.0,17.0,6.0,0.0,25.0,31.0,28.0,6.0,26.0,33.0,29.5,7.0,6.0,8.0,7.0,2.0,8.0,10.0,9.0,2.0,17.0,21.0,19.0,4.0,0.6774193548387096,0.68,0.6787096774193548,0.002580645161290418,0.32,0.3225806451612903,0.32129032258064516,0.002580645161290307,2.0,3.0,2.5,1.0,1.0923999999999994,1.6385999999999998,1.3654999999999995,0.5462000000000005,65.53999999999999,129.14999999999998,97.34499999999998,63.609999999999985,2.0,3.0,2.5,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,0.0,12.0,17.0,14.5,5.0,12.0,17.0,14.5,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.9094351694512677,0.5871700607404331,21.002215419037082,1.3222651087108346,12,11,0.48,0.4230769230769231
28,867,352,4152808,4876269,CC(C)CN1N=C(C2=CC=CC=C2)C=C1NC(=O)N(C)C1(CO)COC1,CCC1=NSC(N2CCC[C@H]2CNC(=O)CC2=CC=C3OCCC3=C2)=N1,CC(C)Cn1nc(-c2ccccc2)cc1NC(=O)N(C)C1(CO)COC1,CCc1nsc(N2CCC[C@H]2CNC(=O)Cc2ccc3c(c2)CCO3)n1,26,28,26,29,42.531834,1.762728,13,12,13,12,1,0,0,1,0,26.0,28.0,6.0,7.0,19.0,0.7307692307692307,0.2692307692307692,3.0,2.4311000000000007,79.62,3.0,2.0,1.0,15.0,15.0,6.0,0.0,26.0,29.0,6.0,7.0,19.0,0.7307692307692307,0.2692307692307692,2.0,2.3631,67.35000000000001,4.0,2.0,2.0,19.0,20.0,6.0,2.0,26.0,26.0,26.0,0.0,28.0,29.0,28.5,1.0,6.0,6.0,6.0,0.0,7.0,7.0,7.0,0.0,19.0,19.0,19.0,0.0,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.0,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.0,2.0,3.0,2.5,1.0,2.3631,2.4311000000000007,2.3971000000000005,0.0680000000000005,67.35000000000001,79.62,73.48500000000001,12.269999999999996,3.0,4.0,3.5,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.5,1.0,15.0,19.0,17.0,4.0,15.0,20.0,17.5,5.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.6287141101748004,0.2461853031033137,24.128415728348333,1.3825288070714867,13,12,0.5,0.42857142857142855
29,618,270,5085485,4467697,CCC1=CN=C(C(=O)N(CCC2(CO)CCC2)C[C@@H]2COC[C@H]2C)N=C1,CCC1=C(C(=O)N2CC(C)C2C(=O)NCC2CCCCCCC2)SC=N1,CCc1cnc(C(=O)N(CCC2(CO)CCC2)C[C@@H]2COC[C@H]2C)nc1,CCc1ncsc1C(=O)N1CC(C)C1C(=O)NCC1CCCCCCC1,26,28,26,28,210.653351,5.529408,17,16,17,16,1,0,0,1,0,26.0,28.0,8.0,6.0,20.0,0.7692307692307693,0.23076923076923078,2.0,2.3164,75.55000000000001,3.0,1.0,2.0,15.0,15.0,6.0,0.0,26.0,28.0,5.0,6.0,20.0,0.7692307692307693,0.23076923076923078,2.0,3.6427000000000023,62.300000000000004,3.0,1.0,2.0,17.0,17.0,8.0,0.0,26.0,26.0,26.0,0.0,28.0,28.0,28.0,0.0,5.0,8.0,6.5,3.0,6.0,6.0,6.0,0.0,20.0,20.0,20.0,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,2.0,2.0,2.0,0.0,2.3164,3.6427000000000023,2.979550000000001,1.3263000000000025,62.300000000000004,75.55000000000001,68.92500000000001,13.250000000000007,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,15.0,17.0,16.0,2.0,15.0,17.0,16.0,2.0,6.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,2.3235683721228875,0.742678636531464,38.0969085659803,1.5808897355914235,17,16,0.6538461538461539,0.5714285714285714
